overall,potential,release_clause_eur,club_name,club_position,league_level,weak_foot,skill_moves,international_reputation,body_type,value_eur,log_value
56,71,623000.0,640,23,1.0,3,2,1,5,300000,12.611541086966115
73,73,735000.0,286,23,1.0,3,1,1,5,350000,12.765691290604371
53,65,357000.0,394,23,1.0,3,2,1,4,230000,12.345838935721968
53,68,446000.0,430,23,1.0,3,2,1,5,210000,12.25486757159303
74,74,1000000.0,448,23,1.0,3,1,1,5,475000,13.07107218827772
59,67,926000.0,209,23,2.0,2,2,1,2,475000,13.07107218827772
51,51,81000.0,195,18,1.0,2,2,1,4,60000,11.002116507732017
57,72,984000.0,531,18,1.0,2,2,1,1,375000,12.834683971615659
52,62,297000.0,219,18,1.0,2,2,1,1,180000,12.100717685412471
56,68,471000.0,536,18,1.0,3,2,1,4,325000,12.691583538230217
57,72,891000.0,200,23,2.0,2,2,1,5,375000,12.834683971615659
52,70,475000.0,205,18,3.0,2,2,1,2,200000,12.206077645517674
59,65,553000.0,343,18,1.0,3,2,1,5,325000,12.691583538230217
57,72,703000.0,445,15,1.0,3,2,1,1,375000,12.834683971615659
51,59,202000.0,335,10,1.0,3,3,1,0,130000,11.775297421715827
62,79,1218750.0,560,23,2.0,1,2,1,2,975000,13.790193775620484
70,73,2700000.0,23,4,1.0,3,1,1,2,1500000,14.220976332738882
49,59,145000.0,239,18,1.0,3,2,1,4,100000,11.51293546492023
58,65,544000.0,583,23,1.0,2,2,1,4,375000,12.834683971615659
83,83,22800000.0,420,4,1.0,2,1,3,5,12000000,16.300417291085605
55,73,758000.0,317,18,2.0,2,2,1,2,300000,12.611541086966115
54,67,498000.0,290,23,1.0,3,2,1,4,240000,12.388398368982115
51,62,215000.0,155,18,1.0,3,2,1,1,130000,11.775297421715827
57,69,731000.0,109,23,3.0,2,2,1,1,375000,12.834683971615659
52,61,212500.0,657,18,1.0,3,2,1,1,170000,12.04355959836804
57,64,675000.0,49,18,1.0,2,2,1,2,300000,12.611541086966115
72,72,938000.0,305,4,1.0,2,1,1,5,750000,13.527829818844937
79,79,21300000.0,56,23,1.0,4,1,2,2,11500000,16.257857680289998
56,78,1100000.0,199,18,2.0,3,2,1,4,450000,13.017005083966255
57,64,705000.0,566,18,1.0,2,2,1,4,300000,12.611541086966115
53,70,498000.0,219,23,1.0,3,2,1,1,240000,12.388398368982115
72,72,880000.0,151,4,1.0,1,1,1,2,400000,12.899222326086994
59,72,1300000.0,201,18,1.0,4,2,1,2,500000,13.122365377402328
57,66,536000.0,593,18,1.0,2,2,1,5,325000,12.691583538230217
53,66,523000.0,97,18,3.0,4,2,1,5,220000,12.301387370778713
58,73,962000.0,88,18,1.0,3,2,1,5,475000,13.07107218827772
54,54,171000.0,141,23,1.0,2,2,1,5,110000,11.608244735642321
63,63,465000.0,544,7,1.0,3,2,1,5,300000,12.611541086966115
47,57,160000.0,337,18,1.0,3,2,1,4,110000,11.608244735642321
81,81,27300000.0,281,4,1.0,3,1,3,2,13000000,16.380459992348886
77,77,1800000.0,373,4,1.0,1,1,4,9,1200000,13.997832948091215
52,69,375000.0,26,18,1.0,2,2,1,1,200000,12.206077645517674
75,75,1400000.0,198,4,1.0,3,1,1,5,625000,13.345508528717259
53,68,435000.0,167,18,1.0,3,2,1,4,220000,12.301387370778713
51,52,121000.0,34,18,1.0,3,2,1,1,70000,11.156264806643742
54,57,185000.0,401,14,1.0,3,2,1,4,130000,11.775297421715827
59,68,1100000.0,29,15,1.0,3,2,1,5,475000,13.07107218827772
57,74,778000.0,223,18,1.0,3,2,1,4,375000,12.834683971615659
60,61,512000.0,295,15,1.0,2,2,1,4,230000,12.345838935721968
58,64,375000.0,189,23,1.0,2,2,1,5,300000,12.611541086966115
77,77,2300000.0,108,4,1.0,2,1,2,5,1200000,13.997832948091215
53,66,523000.0,41,23,1.0,3,2,1,4,230000,12.345838935721968
82,82,51500000.0,439,4,1.0,3,1,3,4,24500000,17.01418371633128
60,74,1100000.0,291,15,1.0,4,2,1,5,550000,13.217675375388819
60,75,1400000.0,15,23,1.0,2,2,1,4,550000,13.217675375388819
54,76,788000.0,100,23,1.0,3,2,1,1,350000,12.765691290604371
58,74,938000.0,553,18,1.0,3,2,1,5,500000,13.122365377402328
81,85,53300000.0,363,4,1.0,2,1,3,5,27000000,17.11134746100564
57,69,881000.0,124,18,1.0,3,3,1,3,375000,12.834683971615659
61,72,1600000.0,95,23,1.0,3,2,1,2,675000,13.42246945133505
56,57,244000.0,657,18,1.0,3,2,1,4,150000,11.918397239722838
53,63,342000.0,114,18,2.0,2,2,1,1,190000,12.154784614286667
76,76,7400000.0,15,4,1.0,2,1,1,5,3700000,15.123843647884687
53,62,389000.0,176,18,1.0,3,2,1,4,210000,12.25486757159303
59,70,1100000.0,407,23,1.0,2,2,1,2,450000,13.017005083966255
48,68,325000.0,144,18,1.0,2,2,1,4,130000,11.775297421715827
55,75,813000.0,431,18,1.0,3,2,1,1,325000,12.691583538230217
53,57,172000.0,173,18,1.0,3,2,1,1,130000,11.775297421715827
76,77,10700000.0,197,4,1.0,5,1,1,5,6000000,15.607270193858982
52,63,315000.0,463,18,1.0,3,3,1,5,180000,12.100717685412471
50,57,153000.0,69,23,1.0,3,2,1,3,90000,11.407576060361786
56,72,656000.0,445,23,1.0,3,2,1,5,350000,12.765691290604371
52,65,425000.0,69,23,1.0,3,2,1,5,200000,12.206077645517674
60,61,420000.0,255,7,1.0,2,2,1,2,230000,12.345838935721968
58,65,694000.0,41,23,1.0,2,2,1,2,375000,12.834683971615659
82,82,17000000.0,40,4,1.0,2,1,3,5,10000000,16.118095750958314
59,72,1000000.0,242,23,1.0,2,2,1,2,500000,13.122365377402328
52,58,202000.0,57,18,1.0,2,2,1,4,130000,11.775297421715827
54,63,372000.0,433,18,1.0,2,2,1,5,240000,12.388398368982115
79,79,2900000.0,405,23,1.0,3,1,2,5,1900000,14.45736497045232
54,64,385000.0,115,18,2.0,2,2,1,2,220000,12.301387370778713
47,64,267000.0,39,18,1.0,2,2,1,1,120000,11.695255355062795
53,57,189000.0,409,18,1.0,3,2,1,5,120000,11.695255355062795
57,67,536000.0,247,18,1.0,2,2,1,5,325000,12.691583538230217
56,72,726000.0,247,18,1.0,3,2,1,5,350000,12.765691290604371
60,60,332000.0,350,23,1.0,3,2,1,5,170000,12.04355959836804
54,69,581000.0,40,23,1.0,3,3,1,3,250000,12.429220196836383
52,55,146000.0,175,23,1.0,2,2,1,4,90000,11.407576060361786
71,71,1200000.0,234,23,1.0,3,1,1,5,600000,13.304686600863562
69,69,233000.0,545,4,1.0,3,1,1,8,150000,11.918397239722838
51,57,158000.0,383,23,1.0,2,2,1,1,90000,11.407576060361786
51,51,70000.0,175,23,1.0,3,2,1,1,45000,10.714439990727769
51,60,186000.0,222,23,1.0,3,2,1,3,120000,11.695255355062795
47,58,145000.0,239,18,1.0,4,2,1,1,100000,11.51293546492023
61,66,669000.0,487,23,1.0,4,2,1,2,425000,12.959846800844963
47,61,239000.0,175,18,1.0,3,2,1,4,110000,11.608244735642321
53,66,479000.0,136,6,1.0,3,2,1,1,220000,12.301387370778713
73,73,2900000.0,155,4,1.0,3,1,1,8,2000000,14.508658238524095
81,81,16200000.0,414,4,1.0,3,1,3,5,8500000,15.955576839107596
56,75,756000.0,527,18,1.0,2,2,1,5,325000,12.691583538230217
55,79,1000000.0,487,23,1.0,3,3,1,0,400000,12.899222326086994
50,59,175000.0,545,23,1.0,3,2,1,4,100000,11.51293546492023
54,77,875000.0,412,18,1.0,3,2,1,4,350000,12.765691290604371
52,52,122000.0,335,22,1.0,3,2,1,4,90000,11.407576060361786
49,57,155000.0,82,23,1.0,2,2,1,3,100000,11.51293546492023
73,81,7500000.0,0,4,1.0,5,1,1,5,6000000,15.607270193858982
48,66,249000.0,231,18,1.0,3,2,1,4,120000,11.695255355062795
63,75,2600000.0,95,23,1.0,2,2,1,2,1100000,13.910821646859095
57,72,950000.0,146,18,2.0,3,3,1,1,400000,12.899222326086994
49,65,225000.0,239,18,1.0,3,2,1,4,120000,11.695255355062795
55,62,444000.0,41,15,1.0,3,2,1,4,240000,12.388398368982115
55,75,796000.0,252,23,1.0,3,2,1,2,325000,12.691583538230217
59,64,458000.0,6,23,3.0,2,2,1,5,300000,12.611541086966115
70,71,2000000.0,107,4,2.0,3,1,1,5,1200000,13.997832948091215
57,73,830000.0,311,18,1.0,2,2,1,5,400000,12.899222326086994
52,72,515000.0,290,18,1.0,3,2,1,4,210000,12.25486757159303
55,70,612000.0,36,18,1.0,3,2,1,1,275000,12.524530013005734
55,65,468000.0,534,18,1.0,2,2,1,5,275000,12.524530013005734
70,80,6800000.0,517,23,1.0,2,1,1,8,3100000,14.946912992035967
76,76,6000000.0,339,4,1.0,3,1,1,5,4000000,15.201805169084134
54,66,363000.0,580,19,1.0,3,2,1,4,250000,12.429220196836383
71,71,471000.0,110,23,1.0,2,1,1,5,325000,12.691583538230217
57,70,778000.0,588,18,3.0,2,2,1,2,375000,12.834683971615659
51,66,326000.0,43,18,1.0,3,2,1,0,140000,11.849404844423074
56,72,656000.0,268,23,1.0,3,2,1,2,350000,12.765691290604371
48,59,171000.0,417,18,1.0,3,2,1,1,110000,11.608244735642321
51,59,258000.0,257,18,1.0,2,2,1,2,120000,11.695255355062795
52,59,248000.0,195,23,1.0,3,2,1,1,160000,11.982935344196433
52,52,108000.0,319,23,1.0,2,2,1,4,80000,11.289794413577894
51,65,305000.0,547,18,1.0,3,2,1,4,140000,11.849404844423074
77,77,3800000.0,112,23,1.0,2,1,1,4,1800000,14.403297778421795
54,54,140000.0,136,18,1.0,2,2,1,5,90000,11.407576060361786
50,63,237000.0,401,23,1.0,3,2,1,0,120000,11.695255355062795
72,72,1900000.0,522,4,2.0,3,1,1,5,1200000,13.997832948091215
56,79,1300000.0,299,23,1.0,2,2,1,1,425000,12.959846800844963
53,70,546000.0,33,23,1.0,3,2,1,1,240000,12.388398368982115
53,63,347000.0,155,23,1.0,3,2,1,1,210000,12.25486757159303
53,62,330000.0,528,18,1.0,3,2,1,5,200000,12.206077645517674
51,65,270000.0,411,18,1.0,3,2,1,1,130000,11.775297421715827
49,59,155000.0,417,23,1.0,2,3,1,0,100000,11.51293546492023
55,70,623000.0,526,18,3.0,3,2,1,2,300000,12.611541086966115
54,71,598000.0,136,21,1.0,4,2,1,4,275000,12.524530013005734
47,59,160000.0,455,18,1.0,3,2,1,4,110000,11.608244735642321
52,65,356000.0,607,18,1.0,2,2,1,4,180000,12.100717685412471
63,73,1900000.0,419,18,2.0,4,1,1,5,925000,13.73755009757506
55,74,638000.0,540,18,1.0,2,2,1,5,300000,12.611541086966115
57,72,891000.0,348,15,1.0,3,2,1,2,375000,12.834683971615659
51,59,202000.0,222,23,1.0,3,2,1,1,130000,11.775297421715827
72,72,600000.0,592,23,1.0,2,1,1,5,400000,12.899222326086994
75,77,11400000.0,558,4,1.0,3,1,1,5,5000000,15.424948670398354
58,69,660000.0,521,18,3.0,2,2,1,2,400000,12.899222326086994
53,59,266000.0,42,6,1.0,3,2,1,4,140000,11.849404844423074
57,57,171000.0,89,23,1.0,3,2,1,2,110000,11.608244735642321
54,68,544000.0,546,23,1.0,3,2,1,4,250000,12.429220196836383
50,71,315000.0,384,23,1.0,2,2,1,1,140000,11.849404844423074
59,67,743000.0,240,18,1.0,2,2,1,4,450000,13.017005083966255
57,77,1000000.0,597,23,1.0,5,2,1,5,425000,12.959846800844963
53,69,450000.0,303,23,1.0,2,2,1,2,240000,12.388398368982115
57,62,402000.0,191,7,1.0,2,2,1,2,220000,12.301387370778713
53,68,468000.0,568,18,1.0,3,2,1,4,220000,12.301387370778713
56,69,707000.0,270,18,2.0,2,2,1,5,325000,12.691583538230217
54,62,380000.0,626,18,3.0,3,2,1,1,230000,12.345838935721968
52,67,451000.0,656,18,3.0,3,2,1,1,190000,12.154784614286667
55,74,563000.0,269,23,1.0,3,2,1,1,300000,12.611541086966115
70,70,1500000.0,200,4,2.0,4,1,1,1,850000,13.652992804936396
50,59,155000.0,460,23,1.0,3,2,1,1,100000,11.51293546492023
69,70,2200000.0,645,23,2.0,3,1,1,5,1100000,13.910821646859095
53,63,399000.0,37,23,1.0,3,2,1,4,210000,12.25486757159303
50,63,261000.0,159,18,1.0,2,2,1,0,120000,11.695255355062795
51,61,210000.0,159,18,1.0,3,2,1,4,120000,11.695255355062795
55,63,438000.0,642,23,1.0,2,2,1,5,250000,12.429220196836383
60,67,1100000.0,63,23,1.0,3,2,1,4,450000,13.017005083966255
55,68,788000.0,280,18,1.0,2,2,1,1,300000,12.611541086966115
48,61,217000.0,222,23,1.0,3,2,1,4,110000,11.608244735642321
76,81,17800000.0,548,4,2.0,3,1,1,5,9000000,16.012735246411598
51,66,289000.0,35,18,1.0,3,2,1,4,130000,11.775297421715827
55,69,571000.0,509,23,1.0,3,2,1,2,275000,12.524530013005734
52,65,356000.0,277,18,1.0,4,2,1,4,190000,12.154784614286667
49,57,171000.0,347,18,1.0,2,2,1,4,110000,11.608244735642321
62,82,2800000.0,608,18,1.0,3,2,1,5,1000000,13.815511557963774
58,68,701000.0,521,23,3.0,2,2,1,5,425000,12.959846800844963
66,66,481000.0,255,4,1.0,3,1,1,4,275000,12.524530013005734
77,81,15800000.0,227,4,1.0,3,1,1,5,11500000,16.257857680289998
76,81,17800000.0,646,4,1.0,2,1,1,5,9000000,16.012735246411598
50,64,289000.0,278,18,1.0,3,2,1,4,110000,11.608244735642321
82,84,46200000.0,408,4,1.0,3,1,3,2,26000000,17.073607134447293
70,70,1375000.0,230,23,1.0,3,1,1,5,1100000,13.910821646859095
54,72,694000.0,85,18,2.0,2,2,1,4,275000,12.524530013005734
57,64,720000.0,29,23,1.0,2,2,1,5,300000,12.611541086966115
55,60,276000.0,547,23,1.0,2,2,1,5,170000,12.04355959836804
80,85,48400000.0,12,4,1.0,2,1,1,2,24500000,17.01418371633128
54,73,469000.0,26,23,1.0,2,2,1,5,250000,12.429220196836383
79,80,29400000.0,482,4,1.0,3,1,1,5,13500000,16.41820031748273
52,70,461000.0,443,18,1.0,2,2,1,4,190000,12.154784614286667
55,71,609000.0,385,23,1.0,2,2,1,4,325000,12.691583538230217
51,62,186000.0,433,18,1.0,2,2,1,1,120000,11.695255355062795
52,59,263000.0,463,23,1.0,3,2,1,4,150000,11.918397239722838
55,77,844000.0,536,18,1.0,3,2,1,1,375000,12.834683971615659
51,58,186000.0,82,23,1.0,3,2,1,3,120000,11.695255355062795
82,82,8000000.0,35,4,1.0,2,1,3,5,5000000,15.424948670398354
69,69,1300000.0,125,23,3.0,2,1,1,5,700000,13.45883704259595
72,72,388000.0,512,4,2.0,3,1,1,4,250000,12.429220196836383
75,76,6600000.0,639,23,1.0,2,1,1,5,4200000,15.250595321348806
53,66,488000.0,42,18,1.0,2,2,1,1,210000,12.25486757159303
57,71,778000.0,652,23,1.0,2,2,1,5,375000,12.834683971615659
54,63,403000.0,159,23,1.0,3,2,1,2,230000,12.345838935721968
53,74,765000.0,159,19,1.0,3,2,1,4,300000,12.611541086966115
76,76,8000000.0,229,4,1.0,3,1,1,5,4000000,15.201805169084134
54,62,380000.0,590,18,1.0,2,2,1,5,230000,12.345838935721968
51,51,81000.0,460,23,1.0,3,2,1,4,60000,11.002116507732017
49,64,206000.0,455,18,1.0,3,2,1,1,110000,11.608244735642321
54,62,517000.0,300,18,1.0,3,2,1,4,220000,12.301387370778713
50,59,171000.0,195,18,1.0,3,2,1,4,110000,11.608244735642321
53,60,298000.0,642,23,1.0,2,2,1,5,170000,12.04355959836804
85,85,15300000.0,261,4,1.0,2,1,3,9,9000000,16.012735246411598
60,70,950000.0,587,18,1.0,2,2,1,5,500000,13.122365377402328
52,64,250000.0,462,18,1.0,2,2,1,1,200000,12.206077645517674
56,56,162000.0,142,7,1.0,3,2,1,4,120000,11.695255355062795
71,71,1500000.0,148,4,1.0,3,1,1,5,1200000,13.997832948091215
52,65,392000.0,544,18,1.0,3,2,1,0,180000,12.100717685412471
56,72,674000.0,377,18,1.0,2,2,1,1,350000,12.765691290604371
51,71,400000.0,343,23,1.0,3,2,1,2,160000,11.982935344196433
59,60,374000.0,184,23,1.0,3,2,1,5,230000,12.345838935721968
75,75,875000.0,27,23,1.0,4,1,1,5,625000,13.345508528717259
53,53,108000.0,612,23,1.0,3,2,1,1,80000,11.289794413577894
51,57,140000.0,417,18,1.0,3,2,1,0,90000,11.407576060361786
53,64,352000.0,41,23,1.0,3,2,1,5,190000,12.154784614286667
78,78,4600000.0,58,23,1.0,2,1,2,5,2400000,14.690979711984754
49,54,98000.0,175,18,1.0,2,2,1,2,60000,11.002116507732017
49,64,137500.0,465,18,1.0,3,2,1,4,110000,11.608244735642321
54,68,581000.0,42,18,1.0,2,2,1,4,250000,12.429220196836383
52,52,108000.0,417,14,1.0,4,2,1,4,80000,11.289794413577894
51,64,277000.0,217,18,1.0,2,2,1,1,140000,11.849404844423074
56,74,726000.0,526,18,3.0,3,2,1,5,350000,12.765691290604371
54,61,389000.0,41,23,1.0,2,2,1,1,210000,12.25486757159303
58,75,986000.0,248,18,1.0,2,2,1,5,475000,13.07107218827772
51,73,428000.0,583,23,1.0,2,2,1,1,190000,12.154784614286667
52,59,218000.0,580,18,1.0,3,2,1,1,150000,11.918397239722838
50,66,261000.0,141,18,1.0,3,2,1,4,120000,11.695255355062795
57,70,778000.0,87,23,1.0,3,2,1,2,375000,12.834683971615659
50,58,160000.0,277,18,1.0,3,2,1,4,110000,11.608244735642321
53,59,238000.0,533,18,1.0,2,2,1,5,140000,11.849404844423074
72,75,3000000.0,539,23,1.0,2,1,1,5,2400000,14.690979711984754
51,63,217000.0,57,18,1.0,2,2,1,1,140000,11.849404844423074
67,67,406000.0,602,4,1.0,2,1,1,5,325000,12.691583538230217
55,62,420000.0,383,23,1.0,3,2,1,5,240000,12.388398368982115
74,75,5500000.0,34,4,1.0,2,1,1,5,3200000,14.978661680269907
59,74,1400000.0,619,7,1.0,3,2,1,5,500000,13.122365377402328
53,73,600000.0,474,18,1.0,3,2,1,1,240000,12.388398368982115
60,71,900000.0,490,23,2.0,2,2,1,2,500000,13.122365377402328
48,61,137500.0,34,18,1.0,3,2,1,4,110000,11.608244735642321
55,64,536000.0,76,18,3.0,3,2,1,5,275000,12.524530013005734
54,76,894000.0,502,18,3.0,2,2,1,5,325000,12.691583538230217
72,74,3600000.0,451,23,1.0,2,1,1,5,1900000,14.45736497045232
55,70,571000.0,554,23,1.0,3,2,1,1,275000,12.524530013005734
58,70,743000.0,342,18,1.0,2,2,1,5,450000,13.017005083966255
53,61,310000.0,222,7,1.0,3,2,1,3,200000,12.206077645517674
49,64,239000.0,80,18,1.0,3,2,1,7,110000,11.608244735642321
52,67,356000.0,347,19,1.0,4,2,1,6,180000,12.100717685412471
56,71,728000.0,443,23,1.0,2,2,1,5,300000,12.611541086966115
69,69,360000.0,21,23,1.0,4,1,1,5,240000,12.388398368982115
56,58,256000.0,255,18,1.0,2,2,1,5,140000,11.849404844423074
48,57,145000.0,210,18,1.0,3,2,1,1,100000,11.51293546492023
58,68,723000.0,67,23,1.0,2,2,1,4,425000,12.959846800844963
51,63,245000.0,463,23,1.0,3,2,1,1,140000,11.849404844423074
54,54,135000.0,335,18,1.0,2,2,1,5,100000,11.51293546492023
61,67,784000.0,171,23,1.0,3,2,1,5,475000,13.07107218827772
59,71,761000.0,580,23,1.0,3,2,1,5,525000,13.171155446333852
51,65,270000.0,411,18,1.0,1,2,1,3,130000,11.775297421715827
52,64,315000.0,383,23,1.0,2,2,1,5,180000,12.100717685412471
62,62,488000.0,410,23,1.0,2,2,1,2,325000,12.691583538230217
73,73,2000000.0,236,23,1.0,3,1,1,4,1000000,13.815511557963774
72,75,3000000.0,106,4,1.0,4,1,1,4,2200000,14.603968372873895
50,57,140000.0,335,23,1.0,3,2,1,1,90000,11.407576060361786
48,57,175000.0,545,18,1.0,3,2,1,5,100000,11.51293546492023
83,89,104600000.0,214,4,1.0,3,1,3,2,46500000,17.65496289206296
50,62,171000.0,460,22,1.0,2,3,1,4,110000,11.608244735642321
53,54,143000.0,347,6,1.0,3,2,1,1,100000,11.51293546492023
52,55,157000.0,417,18,1.0,3,2,1,1,110000,11.608244735642321
50,65,217000.0,82,22,1.0,3,2,1,1,110000,11.608244735642321
52,65,356000.0,649,18,1.0,2,2,1,1,180000,12.100717685412471
53,64,310000.0,347,7,1.0,3,2,1,4,200000,12.206077645517674
59,73,1000000.0,290,23,1.0,2,2,1,5,500000,13.122365377402328
60,68,945000.0,266,23,2.0,2,2,1,5,525000,13.171155446333852
69,69,1300000.0,505,18,1.0,4,1,1,5,750000,13.527829818844937
84,89,102700000.0,236,4,1.0,2,1,3,4,49500000,17.71748324774094
51,56,128000.0,401,23,1.0,4,2,1,4,90000,11.407576060361786
48,64,309000.0,350,18,1.0,3,2,1,1,120000,11.695255355062795
68,68,750000.0,187,4,1.0,3,1,1,5,600000,13.304686600863562
52,60,247000.0,173,18,1.0,3,2,1,4,170000,12.04355959836804
49,60,155000.0,401,23,1.0,3,2,1,1,100000,11.51293546492023
57,66,648000.0,30,23,1.0,3,2,1,1,350000,12.765691290604371
73,73,770000.0,355,23,1.0,3,1,1,2,350000,12.765691290604371
68,68,286000.0,259,23,1.0,3,1,1,5,130000,11.775297421715827
52,75,600000.0,61,23,1.0,2,2,1,4,240000,12.388398368982115
79,79,17900000.0,112,4,1.0,3,1,1,2,8500000,15.955576839107596
58,75,593750.0,652,23,1.0,2,2,1,5,475000,13.07107218827772
78,78,3600000.0,326,4,1.0,3,1,1,2,2400000,14.690979711984754
51,60,162500.0,136,18,1.0,3,2,1,4,130000,11.775297421715827
52,60,279000.0,319,19,1.0,3,2,1,0,180000,12.100717685412471
74,74,665000.0,88,18,1.0,3,1,1,5,475000,13.07107218827772
77,77,7500000.0,473,4,1.0,4,1,1,5,5000000,15.424948670398354
74,78,6900000.0,288,4,1.0,2,1,1,5,4400000,15.29711532616119
52,61,297000.0,509,23,1.0,3,2,1,4,180000,12.100717685412471
70,70,344000.0,553,4,1.0,2,1,1,5,275000,12.524530013005734
69,69,1100000.0,341,4,1.0,2,1,1,5,700000,13.45883704259595
78,78,11900000.0,79,4,1.0,4,1,3,5,7000000,15.76142084987672
80,80,30500000.0,262,4,1.0,3,1,1,4,14500000,16.489659276356317
56,66,495000.0,591,23,3.0,2,2,1,5,300000,12.611541086966115
69,69,225000.0,331,4,1.0,2,1,1,4,150000,11.918397239722838
53,53,93000.0,136,23,1.0,3,2,1,3,60000,11.002116507732017
79,82,34600000.0,98,4,1.0,4,1,1,2,17500000,16.677711496036597
48,60,171000.0,460,23,1.0,3,2,1,1,110000,11.608244735642321
59,73,1000000.0,626,23,3.0,3,2,1,2,500000,13.122365377402328
79,79,16200000.0,166,23,1.0,2,1,2,5,8500000,15.955576839107596
71,71,2000000.0,134,4,1.0,3,1,1,5,925000,13.73755009757506
64,66,1400000.0,619,15,1.0,2,2,1,8,650000,13.384729180332174
51,63,215000.0,411,18,1.0,2,2,1,1,130000,11.775297421715827
50,64,250000.0,38,23,1.0,2,2,1,1,110000,11.608244735642321
52,52,108000.0,335,18,1.0,3,2,1,1,80000,11.289794413577894
58,69,829000.0,502,23,3.0,2,2,1,2,425000,12.959846800844963
50,73,338000.0,413,23,1.0,3,2,1,4,150000,11.918397239722838
72,75,3500000.0,412,4,1.0,3,1,1,5,2200000,14.603968372873895
75,75,1200000.0,646,18,1.0,2,1,2,5,625000,13.345508528717259
53,60,289000.0,373,18,1.0,1,2,1,4,170000,12.04355959836804
51,69,319000.0,541,18,1.0,3,2,1,4,150000,11.918397239722838
53,71,457000.0,501,18,3.0,3,2,1,2,220000,12.301387370778713
72,82,7600000.0,231,4,1.0,3,1,1,2,4600000,15.341567078850604
51,65,302000.0,40,18,1.0,3,2,1,4,130000,11.775297421715827
73,73,1700000.0,32,4,1.0,2,1,1,5,1000000,13.815511557963774
55,74,758000.0,12,18,1.0,2,2,1,5,300000,12.611541086966115
74,78,10200000.0,543,4,1.0,3,1,1,2,4500000,15.319588176962746
53,65,330000.0,640,23,1.0,3,2,1,4,200000,12.206077645517674
51,71,408000.0,276,23,1.0,2,2,1,2,160000,11.982935344196433
53,68,394000.0,384,23,1.0,2,2,1,5,210000,12.25486757159303
49,59,171000.0,347,23,1.0,2,3,1,3,110000,11.608244735642321
65,73,2400000.0,639,18,1.0,3,1,1,4,1400000,14.151983508870947
59,74,1100000.0,119,18,1.0,2,2,1,5,525000,13.171155446333852
49,59,155000.0,347,23,1.0,2,2,1,1,100000,11.51293546492023
86,89,118000000.0,93,4,1.0,3,1,4,5,66500000,18.012712520663676
65,71,1900000.0,458,23,2.0,2,1,1,5,925000,13.73755009757506
51,62,221000.0,415,18,1.0,2,2,1,2,130000,11.775297421715827
55,65,413000.0,6,18,3.0,3,2,1,1,250000,12.429220196836383
53,70,546000.0,91,18,3.0,2,2,1,1,230000,12.345838935721968
83,83,6800000.0,587,4,1.0,2,1,3,5,4000000,15.201805169084134
66,66,171000.0,387,18,2.0,3,1,1,5,90000,11.407576060361786
52,55,158000.0,61,18,1.0,3,2,1,3,100000,11.51293546492023
54,69,498000.0,589,18,3.0,4,2,1,5,240000,12.388398368982115
51,57,140000.0,401,23,1.0,2,2,1,1,90000,11.407576060361786
68,68,208000.0,46,23,2.0,2,1,1,2,130000,11.775297421715827
51,69,305000.0,544,18,1.0,2,2,1,0,140000,11.849404844423074
49,55,119000.0,430,18,1.0,3,3,1,4,70000,11.156264806643742
50,57,131000.0,173,18,1.0,3,2,1,1,90000,11.407576060361786
54,66,432000.0,36,18,1.0,3,2,1,2,240000,12.388398368982115
72,72,760000.0,363,23,1.0,2,1,1,5,400000,12.899222326086994
73,73,998000.0,99,23,1.0,2,1,1,5,525000,13.171155446333852
